       x [um]         y [um]         z [um]     ExRe [V/m]     EyRe [V/m]     EzRe [V/m]     ExIm [V/m]     EyIm [V/m]     EzIm [V/m]    Area [um^2]  
     -105.418        47.4662              0       -2978.25       -109.671         9835.5       -2.86078      -0.104839        9.45273        131.118
     -125.623        92.8041              0        -43.249      -0.354588        1131.55      -0.041711   -0.000399213        1.08844        137.734
     -120.199        81.7695              0       -78.6191       -40.1293       -2922.26     -0.0741734     -0.0379338       -2.79649        183.247
     -118.709       -124.235              0        64.9846       -41.0396       -3104.59      0.0613542      -0.038964        -2.9806        120.783
     -110.765        105.416              0        1333.62        31.4438       -7171.41        1.28151      0.0307074       -6.90265        172.086
     -110.213       -3.32077              0       -203.252       -52.2791       -679.274      -0.195569     -0.0496005      -0.653286        203.773
         -110        151.597              0       -2023.29        5.81288       -5662.38       -1.94461      0.0042712       -5.44121        318.244
         -120        161.315              0        807.556        16.9036       -2418.55       0.774719      0.0151312       -2.32866        375.742
     -120.213      -0.472496              0       -17.6056         55.075        72.9109      -0.017831      0.0532325      0.0654323        203.749
         -110          200.7              0       -1308.79        46.0411        4103.07       -1.25748      0.0448743        3.94521        393.328
         -120         214.72              0        515.051        -21.898        -1515.1        0.49598     -0.0213718       -1.45239        456.058
     -105.546        4.14623              0        26.4116        119.811         1228.2       0.025856       0.114661        1.18101        133.759
     -109.902        22.7484              0        449.547        -12.161        3713.01       0.431424     -0.0125156        3.56662        131.861
         -110        261.871              0       -594.554       -40.8683       -1571.71      -0.571815     -0.0392431       -1.50916        505.641
         -120        281.354              0        103.644       -1.71037       -524.053      0.0995717    -0.00198664      -0.503412        576.619
     -124.356        30.7114              0       -53.4123       -38.2484        879.548      -0.051165     -0.0361594        0.84313        171.519
         -120       -161.259              0       -779.347       -31.7958         2454.9      -0.749024     -0.0305121        2.35558        374.891
     -109.947        123.597              0        1399.71        41.5453        7763.24        1.34461      0.0392016        7.45568        113.233
         -120        321.472              0        16.4154        9.23712         242.95      0.0155715     0.00885774       0.233546        653.779
         -110        298.696              0       -212.931       -64.4815       -831.572       -0.20466     -0.0617501      -0.798999        574.892
         -110       -175.002              0        1518.05       -41.2042         4503.9        1.45816     -0.0395204        4.32119        353.477
         -120        246.024              0        196.448        -20.679       -835.797       0.188864     -0.0199622      -0.801834        507.601
         -110        229.465              0       -926.333       -60.8621        2737.57      -0.890529     -0.0583897        2.63263         445.03
         -120       -321.415              0       -21.1457        6.66696        179.706     -0.0202785     0.00636108       0.171891        656.342
         -120        186.705              0        606.537       -140.561        2340.05       0.581723      -0.134426         2.2528        411.271
         -110        174.919              0       -1680.81       -54.6442        4668.26       -1.61264     -0.0528832        4.49089        355.515
      -125.64       -50.5757              0        35.3121       -6.98826       -903.268      0.0341421    -0.00665374      -0.869063        133.195
     -104.269       -133.046              0        2694.33        317.575        11258.7        2.58694       0.307221        10.7989        125.038
     -108.709       -124.305              0        -1179.3        92.8045        9513.83       -1.13367      0.0911774        9.13585        93.4081
     -104.965        -96.052              0        2933.59       -128.718       -11408.8        2.81873       -0.12191       -10.9594        126.867
     -125.109       -30.3324              0          23.75       -3.13992       -877.859      0.0225711    -0.00318242      -0.843377        148.114
     -125.142        114.151              0        -61.392       -1.41012        1183.58     -0.0592051   -0.000500351        1.13782        157.692
     -105.623        96.5054              0       -2839.62       -86.4223       -11957.3       -2.72731     -0.0835654       -11.4994        145.249
     -119.947        123.622              0        14.1757       -48.2864        2574.95      0.0140377     -0.0457839        2.47036        115.265
     -124.576        70.6483              0       -58.2156        30.9397        1370.82     -0.0554508      0.0291281        1.31558        167.797
     -105.109       -31.9197              0        1858.08        156.164       -7806.08        1.78697       0.150791       -7.50764        122.748
     -124.805        134.134              0       -19.4345       -2.48157        1400.38     -0.0175039    -0.00257632        1.34179        179.855
         -120       -245.761              0       -275.347       -88.1354        847.694      -0.264468     -0.0846239       0.813942        510.306
     -119.776       -21.8513              0       -55.6732       -21.4186       -1178.04     -0.0520666     -0.0208635       -1.13407        125.278
         -120       -214.436              0       -332.667         150.66        -1264.7      -0.319073       0.145045       -1.20914        454.809
         -110       -261.738              0        547.746       -13.1956        1712.93       0.526898     -0.0126912        1.64474        504.291
      -124.44       -114.374              0        8.77178        29.0374       -1321.36     0.00803946      0.0275858       -1.26961        181.666
     -104.726       -66.5483              0        2780.08       -382.574         -12487        2.67176      -0.366705       -11.9878        114.828
     -104.726       -77.4405              0         2944.3       -70.9411        12166.5        2.82609     -0.0687266         11.698        116.796
     -124.666       -11.5302              0         25.242       -19.3227        387.532      0.0240375     -0.0191837       0.371962        160.977
      -105.64       -49.3375              0         2269.2        205.665       -9242.05        2.18142       0.196063       -8.88423        135.893
     -110.365       -59.3047              0       -839.287       -69.5863       -6427.04      -0.807885      -0.066257       -6.17833        156.275
     -120.365       -60.6408              0         51.263        31.0405       -2493.06      0.0499522      0.0303237        -2.3968        139.763
     -110.749       -40.7691              0       -1034.73        51.5828       -5470.55      -0.994273      0.0501764        -5.2579        162.288
     -120.749       -40.6711              0        15.8741        52.0183       -1851.67      0.0145337      0.0499564        -1.7795        140.557
     -105.546        14.8689              0       -987.216        283.396        3586.06      -0.949249       0.271814        3.44392         133.86
     -125.418        49.3525              0       -65.7615        37.6744        997.486     -0.0628735      0.0357428       0.957047        140.179
     -110.199        84.2463              0        1536.37       -106.992       -6962.35        1.47551      -0.103809        -6.6799        201.382
